id,name,url,stars,forks,primary_language,repo_created,first_agent_adopted_at,agent_adopt_month,agent_adopt_week,num_agent_prs,num_prs,num_human_prs,num_bot_prs,agent_prs_per_month,human_prs_per_month,bot_prs_per_month,total_prs_per_month
100061716,nrwl/nx,https://github.com/nrwl/nx,26524.0,2568.0,TypeScript,2017-08-11T18:50:23Z,2025-05-29 02:21:07+00:00,2025-05,2025-W21,39,5938,5899.0,,"{'2025-05': 2, '2025-06': 14, '2025-07': 5, '2025-08': 4, '2025-09': 2, '2025-10': 8, '2025-11': 4}","{'2024-01': 313, '2024-02': 341, '2024-03': 246, '2024-04': 260, '2024-05': 352, '2024-06': 252, '2024-07': 273, '2024-08': 302, '2024-09': 281, '2024-10': 266, '2024-11': 240, '2024-12': 207, '2025-01': 182, '2025-02': 213, '2025-03': 168, '2025-04': 277, '2025-05': 274, '2025-06': 218, '2025-07': 229, '2025-08': 265, '2025-09': 216, '2025-10': 306, '2025-11': 218}",{},"{'2024-01': 313, '2024-02': 341, '2024-03': 246, '2024-04': 260, '2024-05': 352, '2024-06': 252, '2024-07': 273, '2024-08': 302, '2024-09': 281, '2024-10': 266, '2024-11': 240, '2024-12': 207, '2025-01': 182, '2025-02': 213, '2025-03': 168, '2025-04': 277, '2025-05': 276, '2025-06': 232, '2025-07': 234, '2025-08': 269, '2025-09': 218, '2025-10': 314, '2025-11': 222}"
952238700,awslabs/mcp,https://github.com/awslabs/mcp,5107.0,668.0,Python,2025-03-21T00:39:00Z,2025-04-30 06:00:41+00:00,2025-04,2025-W17,22,1394,1273.0,99.0,"{'2025-04': 1, '2025-05': 19, '2025-08': 1, '2025-09': 1}","{'2025-03': 28, '2025-04': 144, '2025-05': 143, '2025-06': 145, '2025-07': 196, '2025-08': 132, '2025-09': 126, '2025-10': 170, '2025-11': 189}","{'2025-03': 3, '2025-04': 9, '2025-05': 11, '2025-06': 10, '2025-07': 6, '2025-08': 30, '2025-09': 3, '2025-10': 20, '2025-11': 7}","{'2025-03': 31, '2025-04': 154, '2025-05': 173, '2025-06': 155, '2025-07': 202, '2025-08': 163, '2025-09': 130, '2025-10': 190, '2025-11': 196}"
983563561,mkizka/pdsadmin-web,https://github.com/mkizka/pdsadmin-web,11.0,0.0,TypeScript,2025-05-14T15:09:35Z,2025-05-19 10:41:13+00:00,2025-05,2025-W20,23,65,6.0,36.0,"{'2025-05': 22, '2025-06': 1}","{'2025-05': 3, '2025-06': 1, '2025-10': 2}","{'2025-10': 34, '2025-11': 2}","{'2025-05': 25, '2025-06': 2, '2025-10': 36, '2025-11': 2}"
633927609,promptfoo/promptfoo,https://github.com/promptfoo/promptfoo,7809.0,627.0,TypeScript,2023-04-28T15:48:49Z,2024-12-13 22:23:36+00:00,2024-12,2024-W50,144,5182,4122.0,916.0,"{'2024-12': 8, '2025-01': 5, '2025-02': 14, '2025-03': 2, '2025-05': 47, '2025-06': 30, '2025-07': 11, '2025-08': 4, '2025-09': 7, '2025-10': 11, '2025-11': 5}","{'2024-01': 35, '2024-02': 39, '2024-03': 50, '2024-04': 78, '2024-05': 56, '2024-06': 143, '2024-07': 197, '2024-08': 161, '2024-09': 153, '2024-10': 174, '2024-11': 171, '2024-12': 200, '2025-01': 285, '2025-02': 178, '2025-03': 194, '2025-04': 205, '2025-05': 229, '2025-06': 250, '2025-07': 329, '2025-08': 240, '2025-09': 280, '2025-10': 237, '2025-11': 238}","{'2024-03': 1, '2024-05': 2, '2024-06': 3, '2024-07': 19, '2024-08': 27, '2024-09': 18, '2024-10': 30, '2024-11': 14, '2024-12': 18, '2025-01': 104, '2025-02': 77, '2025-03': 83, '2025-04': 70, '2025-05': 105, '2025-06': 130, '2025-07': 62, '2025-08': 28, '2025-09': 43, '2025-10': 29, '2025-11': 53}","{'2024-01': 35, '2024-02': 39, '2024-03': 51, '2024-04': 78, '2024-05': 58, '2024-06': 146, '2024-07': 216, '2024-08': 188, '2024-09': 171, '2024-10': 204, '2024-11': 185, '2024-12': 226, '2025-01': 394, '2025-02': 269, '2025-03': 279, '2025-04': 275, '2025-05': 381, '2025-06': 410, '2025-07': 402, '2025-08': 272, '2025-09': 330, '2025-10': 277, '2025-11': 296}"
981057271,team-mirai-volunteer/action-board,https://github.com/team-mirai-volunteer/action-board,47.0,70.0,TypeScript,2025-05-10T08:39:38Z,2025-05-30 04:31:13+00:00,2025-05,2025-W21,119,965,845.0,1.0,"{'2025-05': 2, '2025-06': 44, '2025-07': 73}","{'2025-05': 119, '2025-06': 278, '2025-07': 296, '2025-08': 71, '2025-09': 34, '2025-10': 32, '2025-11': 15}",{'2025-06': 1},"{'2025-05': 121, '2025-06': 323, '2025-07': 369, '2025-08': 71, '2025-09': 34, '2025-10': 32, '2025-11': 15}"
21764480,hmislk/hmis,https://github.com/hmislk/hmis,167.0,104.0,HTML,2014-07-12T10:10:38Z,2025-06-06 01:09:32+00:00,2025-06,2025-W22,561,6615,6032.0,22.0,"{'2025-06': 219, '2025-07': 203, '2025-08': 91, '2025-09': 3, '2025-10': 6, '2025-11': 39}","{'2024-01': 405, '2024-02': 169, '2024-03': 254, '2024-04': 184, '2024-05': 180, '2024-06': 168, '2024-07': 150, '2024-08': 137, '2024-09': 205, '2024-10': 323, '2024-11': 307, '2024-12': 298, '2025-01': 197, '2025-02': 246, '2025-03': 394, '2025-04': 361, '2025-05': 264, '2025-06': 359, '2025-07': 336, '2025-08': 309, '2025-09': 225, '2025-10': 305, '2025-11': 256}","{'2024-03': 1, '2024-07': 1, '2024-11': 1, '2024-12': 2, '2025-03': 1, '2025-04': 6, '2025-05': 2, '2025-06': 1, '2025-07': 3, '2025-09': 1, '2025-10': 2, '2025-11': 1}","{'2024-01': 405, '2024-02': 169, '2024-03': 255, '2024-04': 184, '2024-05': 180, '2024-06': 168, '2024-07': 151, '2024-08': 137, '2024-09': 205, '2024-10': 323, '2024-11': 308, '2024-12': 300, '2025-01': 197, '2025-02': 246, '2025-03': 395, '2025-04': 367, '2025-05': 266, '2025-06': 579, '2025-07': 542, '2025-08': 400, '2025-09': 229, '2025-10': 313, '2025-11': 296}"
845317529,giselles-ai/giselle,https://github.com/giselles-ai/giselle,154.0,36.0,TypeScript,2024-08-21T02:40:46Z,2025-05-01 12:47:29+00:00,2025-05,2025-W17,163,1985,1789.0,33.0,"{'2025-05': 47, '2025-06': 59, '2025-07': 35, '2025-08': 5, '2025-09': 1, '2025-10': 6, '2025-11': 10}","{'2024-08': 4, '2024-09': 3, '2024-10': 46, '2024-11': 66, '2024-12': 103, '2025-01': 44, '2025-02': 44, '2025-03': 134, '2025-04': 177, '2025-05': 136, '2025-06': 164, '2025-07': 245, '2025-08': 157, '2025-09': 103, '2025-10': 163, '2025-11': 200}","{'2025-02': 4, '2025-03': 1, '2025-04': 2, '2025-05': 2, '2025-06': 3, '2025-07': 2, '2025-08': 1, '2025-09': 2, '2025-10': 11, '2025-11': 5}","{'2024-08': 4, '2024-09': 3, '2024-10': 46, '2024-11': 66, '2024-12': 103, '2025-01': 44, '2025-02': 48, '2025-03': 135, '2025-04': 179, '2025-05': 185, '2025-06': 226, '2025-07': 282, '2025-08': 163, '2025-09': 106, '2025-10': 180, '2025-11': 215}"
980297862,BjornMelin/tripsage-ai,https://github.com/BjornMelin/tripsage-ai,10.0,3.0,Python,2025-05-08T22:43:40Z,2025-05-12 09:36:06+00:00,2025-05,2025-W19,14,269,176.0,79.0,"{'2025-05': 4, '2025-06': 6, '2025-11': 4}","{'2025-05': 100, '2025-06': 33, '2025-10': 14, '2025-11': 29}","{'2025-05': 8, '2025-06': 1, '2025-07': 3, '2025-08': 1, '2025-10': 23, '2025-11': 43}","{'2025-05': 112, '2025-06': 40, '2025-07': 3, '2025-08': 1, '2025-10': 37, '2025-11': 76}"
199344833,angular-eslint/angular-eslint,https://github.com/angular-eslint/angular-eslint,1737.0,243.0,TypeScript,2019-07-28T22:51:06Z,2025-05-24 12:21:18+00:00,2025-05,2025-W20,24,896,219.0,653.0,"{'2025-05': 15, '2025-06': 2, '2025-11': 7}","{'2024-01': 6, '2024-02': 2, '2024-03': 1, '2024-04': 10, '2024-05': 12, '2024-06': 12, '2024-07': 6, '2024-08': 18, '2024-09': 3, '2024-10': 5, '2024-11': 16, '2024-12': 7, '2025-01': 6, '2025-02': 14, '2025-03': 18, '2025-04': 12, '2025-05': 16, '2025-06': 5, '2025-07': 6, '2025-08': 5, '2025-09': 7, '2025-10': 14, '2025-11': 18}","{'2024-01': 32, '2024-03': 19, '2024-04': 17, '2024-05': 44, '2024-06': 18, '2024-07': 33, '2024-08': 45, '2024-09': 18, '2024-10': 22, '2024-11': 31, '2024-12': 19, '2025-01': 21, '2025-02': 24, '2025-03': 40, '2025-04': 31, '2025-05': 42, '2025-06': 41, '2025-07': 33, '2025-08': 23, '2025-09': 22, '2025-10': 35, '2025-11': 43}","{'2024-01': 38, '2024-02': 2, '2024-03': 20, '2024-04': 27, '2024-05': 56, '2024-06': 30, '2024-07': 39, '2024-08': 63, '2024-09': 21, '2024-10': 27, '2024-11': 47, '2024-12': 26, '2025-01': 27, '2025-02': 38, '2025-03': 58, '2025-04': 43, '2025-05': 73, '2025-06': 48, '2025-07': 39, '2025-08': 28, '2025-09': 29, '2025-10': 49, '2025-11': 68}"
131995661,shopware/shopware,https://github.com/shopware/shopware,3116.0,1113.0,PHP,2018-05-03T13:00:31Z,2025-04-04 05:45:33+00:00,2025-04,2025-W13,15,4659,3709.0,935.0,"{'2025-04': 6, '2025-06': 1, '2025-07': 4, '2025-08': 1, '2025-09': 1, '2025-10': 1, '2025-11': 1}","{'2024-01': 39, '2024-02': 24, '2024-03': 41, '2024-04': 39, '2024-05': 35, '2024-06': 35, '2024-07': 25, '2024-08': 41, '2024-09': 40, '2024-10': 103, '2024-11': 52, '2024-12': 125, '2025-01': 310, '2025-02': 371, '2025-03': 334, '2025-04': 232, '2025-05': 346, '2025-06': 278, '2025-07': 342, '2025-08': 242, '2025-09': 230, '2025-10': 219, '2025-11': 206}","{'2025-02': 74, '2025-03': 98, '2025-04': 132, '2025-05': 247, '2025-06': 120, '2025-07': 85, '2025-08': 51, '2025-09': 64, '2025-10': 32, '2025-11': 32}","{'2024-01': 39, '2024-02': 24, '2024-03': 41, '2024-04': 39, '2024-05': 35, '2024-06': 35, '2024-07': 25, '2024-08': 41, '2024-09': 40, '2024-10': 103, '2024-11': 52, '2024-12': 125, '2025-01': 310, '2025-02': 445, '2025-03': 432, '2025-04': 370, '2025-05': 593, '2025-06': 399, '2025-07': 431, '2025-08': 294, '2025-09': 295, '2025-10': 252, '2025-11': 239}"
165561258,mitsuhiko/insta,https://github.com/mitsuhiko/insta,2542.0,123.0,Rust,2019-01-13T22:25:41Z,2025-04-01 23:03:56+00:00,2025-04,2025-W13,15,283,267.0,1.0,"{'2025-04': 4, '2025-05': 3, '2025-06': 2, '2025-07': 1, '2025-08': 1, '2025-10': 1, '2025-11': 3}","{'2024-02': 9, '2024-03': 17, '2024-04': 2, '2024-05': 15, '2024-06': 12, '2024-07': 22, '2024-08': 22, '2024-09': 35, '2024-10': 43, '2024-11': 2, '2024-12': 5, '2025-01': 12, '2025-02': 10, '2025-03': 16, '2025-04': 11, '2025-06': 2, '2025-07': 2, '2025-08': 1, '2025-09': 6, '2025-10': 5, '2025-11': 18}",{'2024-08': 1},"{'2024-02': 9, '2024-03': 17, '2024-04': 2, '2024-05': 15, '2024-06': 12, '2024-07': 22, '2024-08': 23, '2024-09': 35, '2024-10': 43, '2024-11': 2, '2024-12': 5, '2025-01': 12, '2025-02': 10, '2025-03': 16, '2025-04': 15, '2025-05': 3, '2025-06': 4, '2025-07': 3, '2025-08': 2, '2025-09': 6, '2025-10': 6, '2025-11': 21}"
836669090,Verified-zkEVM/clean,https://github.com/Verified-zkEVM/clean,85.0,4.0,Lean,2024-08-01T10:06:04Z,2025-06-24 09:00:21+00:00,2025-06,2025-W25,10,209,198.0,1.0,"{'2025-06': 9, '2025-07': 1}","{'2024-08': 2, '2024-09': 1, '2024-10': 5, '2024-11': 2, '2024-12': 12, '2025-01': 10, '2025-02': 6, '2025-03': 8, '2025-04': 11, '2025-05': 20, '2025-06': 26, '2025-07': 37, '2025-08': 16, '2025-09': 19, '2025-10': 12, '2025-11': 11}",{'2025-09': 1},"{'2024-08': 2, '2024-09': 1, '2024-10': 5, '2024-11': 2, '2024-12': 12, '2025-01': 10, '2025-02': 6, '2025-03': 8, '2025-04': 11, '2025-05': 20, '2025-06': 35, '2025-07': 38, '2025-08': 16, '2025-09': 20, '2025-10': 12, '2025-11': 11}"
675823898,cartridge-gg/slot,https://github.com/cartridge-gg/slot,53.0,8.0,Rust,2023-08-07T20:12:42Z,2025-05-12 09:57:25+00:00,2025-05,2025-W19,22,387,323.0,42.0,"{'2025-05': 12, '2025-06': 5, '2025-07': 1, '2025-08': 1, '2025-11': 3}","{'2024-01': 1, '2024-02': 9, '2024-03': 3, '2024-05': 14, '2024-06': 7, '2024-07': 2, '2024-08': 9, '2024-09': 25, '2024-10': 12, '2024-11': 19, '2024-12': 9, '2025-01': 19, '2025-02': 13, '2025-03': 15, '2025-04': 37, '2025-05': 18, '2025-06': 28, '2025-07': 10, '2025-08': 21, '2025-09': 12, '2025-10': 26, '2025-11': 14}","{'2025-08': 5, '2025-11': 37}","{'2024-01': 1, '2024-02': 9, '2024-03': 3, '2024-05': 14, '2024-06': 7, '2024-07': 2, '2024-08': 9, '2024-09': 25, '2024-10': 12, '2024-11': 19, '2024-12': 9, '2025-01': 19, '2025-02': 13, '2025-03': 15, '2025-04': 37, '2025-05': 30, '2025-06': 33, '2025-07': 11, '2025-08': 27, '2025-09': 12, '2025-10': 26, '2025-11': 54}"
357728969,oven-sh/bun,https://github.com/oven-sh/bun,79404.0,3222.0,Zig,2021-04-14T00:48:17Z,2025-05-15 10:40:52+00:00,2025-05,2025-W19,912,6681,5667.0,102.0,"{'2025-05': 87, '2025-06': 41, '2025-07': 87, '2025-08': 160, '2025-09': 195, '2025-10': 220, '2025-11': 122}","{'2024-01': 259, '2024-02': 205, '2024-03': 221, '2024-04': 238, '2024-05': 243, '2024-06': 196, '2024-07': 226, '2024-08': 257, '2024-09': 212, '2024-10': 253, '2024-11': 234, '2024-12': 224, '2025-01': 359, '2025-02': 270, '2025-03': 369, '2025-04': 266, '2025-05': 252, '2025-06': 232, '2025-07': 274, '2025-08': 235, '2025-09': 213, '2025-10': 239, '2025-11': 190}","{'2024-06': 2, '2024-08': 1, '2024-09': 1, '2024-11': 10, '2024-12': 12, '2025-01': 9, '2025-02': 11, '2025-03': 8, '2025-04': 6, '2025-05': 4, '2025-06': 3, '2025-07': 1, '2025-08': 9, '2025-09': 7, '2025-10': 8, '2025-11': 10}","{'2024-01': 259, '2024-02': 205, '2024-03': 221, '2024-04': 238, '2024-05': 243, '2024-06': 198, '2024-07': 226, '2024-08': 258, '2024-09': 213, '2024-10': 253, '2024-11': 244, '2024-12': 236, '2025-01': 368, '2025-02': 281, '2025-03': 377, '2025-04': 272, '2025-05': 343, '2025-06': 276, '2025-07': 362, '2025-08': 404, '2025-09': 415, '2025-10': 467, '2025-11': 322}"
399618999,Azure/LogicAppsUX,https://github.com/Azure/LogicAppsUX,94.0,85.0,TypeScript,2021-08-24T22:18:54Z,2025-05-19 17:28:45+00:00,2025-05,2025-W20,29,2815,2741.0,45.0,"{'2025-05': 16, '2025-06': 4, '2025-07': 1, '2025-08': 2, '2025-09': 1, '2025-10': 1, '2025-11': 4}","{'2024-01': 94, '2024-02': 121, '2024-03': 127, '2024-04': 138, '2024-05': 107, '2024-06': 85, '2024-07': 114, '2024-08': 190, '2024-09': 110, '2024-10': 98, '2024-11': 65, '2024-12': 54, '2025-01': 125, '2025-02': 73, '2025-03': 126, '2025-04': 129, '2025-05': 131, '2025-06': 210, '2025-07': 206, '2025-08': 175, '2025-09': 59, '2025-10': 148, '2025-11': 56}","{'2024-01': 2, '2024-03': 4, '2024-04': 2, '2024-06': 1, '2024-08': 4, '2024-09': 6, '2024-10': 3, '2024-11': 2, '2025-01': 1, '2025-02': 2, '2025-03': 2, '2025-04': 4, '2025-07': 1, '2025-09': 2, '2025-10': 3, '2025-11': 6}","{'2024-01': 96, '2024-02': 121, '2024-03': 131, '2024-04': 140, '2024-05': 107, '2024-06': 86, '2024-07': 114, '2024-08': 194, '2024-09': 116, '2024-10': 101, '2024-11': 67, '2024-12': 54, '2025-01': 126, '2025-02': 75, '2025-03': 128, '2025-04': 133, '2025-05': 147, '2025-06': 214, '2025-07': 208, '2025-08': 177, '2025-09': 62, '2025-10': 152, '2025-11': 66}"
839037098,mastra-ai/mastra,https://github.com/mastra-ai/mastra,15412.0,970.0,TypeScript,2024-08-06T20:44:31Z,2025-05-16 23:50:22+00:00,2025-05,2025-W19,49,7448,5856.0,1543.0,"{'2025-05': 3, '2025-06': 1, '2025-07': 6, '2025-08': 1, '2025-09': 2, '2025-10': 28, '2025-11': 8}","{'2024-08': 231, '2024-09': 185, '2024-10': 199, '2024-11': 273, '2024-12': 248, '2025-01': 327, '2025-02': 362, '2025-03': 357, '2025-04': 387, '2025-05': 371, '2025-06': 368, '2025-07': 474, '2025-08': 372, '2025-09': 537, '2025-10': 651, '2025-11': 514}","{'2024-12': 86, '2025-01': 95, '2025-02': 73, '2025-03': 144, '2025-04': 168, '2025-05': 59, '2025-06': 269, '2025-07': 140, '2025-08': 115, '2025-09': 190, '2025-10': 143, '2025-11': 61}","{'2024-08': 231, '2024-09': 185, '2024-10': 199, '2024-11': 273, '2024-12': 334, '2025-01': 422, '2025-02': 435, '2025-03': 501, '2025-04': 555, '2025-05': 433, '2025-06': 638, '2025-07': 620, '2025-08': 488, '2025-09': 729, '2025-10': 822, '2025-11': 583}"
398753576,pdfme/pdfme,https://github.com/pdfme/pdfme,3389.0,339.0,TypeScript,2021-08-22T08:45:56Z,2025-02-15 06:26:44+00:00,2025-02,2025-W06,69,583,198.0,316.0,"{'2025-02': 24, '2025-03': 32, '2025-04': 2, '2025-05': 3, '2025-06': 3, '2025-07': 2, '2025-10': 1, '2025-11': 2}","{'2024-01': 8, '2024-02': 3, '2024-03': 12, '2024-04': 3, '2024-05': 1, '2024-07': 23, '2024-08': 16, '2024-09': 12, '2024-10': 6, '2024-11': 11, '2024-12': 6, '2025-01': 18, '2025-02': 21, '2025-03': 9, '2025-04': 2, '2025-05': 18, '2025-06': 8, '2025-07': 3, '2025-08': 2, '2025-09': 4, '2025-10': 1, '2025-11': 11}","{'2025-02': 24, '2025-03': 76, '2025-04': 42, '2025-05': 27, '2025-06': 61, '2025-07': 9, '2025-08': 31, '2025-09': 19, '2025-10': 25, '2025-11': 2}","{'2024-01': 8, '2024-02': 3, '2024-03': 12, '2024-04': 3, '2024-05': 1, '2024-07': 23, '2024-08': 16, '2024-09': 12, '2024-10': 6, '2024-11': 11, '2024-12': 6, '2025-01': 18, '2025-02': 69, '2025-03': 117, '2025-04': 46, '2025-05': 48, '2025-06': 72, '2025-07': 14, '2025-08': 33, '2025-09': 23, '2025-10': 27, '2025-11': 15}"
988841155,team-mirai-volunteer/fact-checker,https://github.com/team-mirai-volunteer/fact-checker,46.0,14.0,TypeScript,2025-05-23T06:47:29Z,2025-05-26 02:38:25+00:00,2025-05,2025-W21,11,37,26.0,,"{'2025-05': 3, '2025-06': 4, '2025-07': 4}","{'2025-05': 5, '2025-06': 15, '2025-07': 6}",{},"{'2025-05': 8, '2025-06': 19, '2025-07': 10}"
283046497,airbytehq/airbyte,https://github.com/airbytehq/airbyte,19011.0,4685.0,Python,2020-07-27T23:55:54Z,2025-01-21 21:53:59+00:00,2025-01,2025-W03,363,31836,28113.0,3360.0,"{'2025-01': 31, '2025-02': 21, '2025-03': 51, '2025-04': 23, '2025-05': 22, '2025-06': 24, '2025-07': 49, '2025-08': 9, '2025-09': 16, '2025-10': 63, '2025-11': 54}","{'2024-01': 483, '2024-02': 616, '2024-03': 599, '2024-04': 680, '2024-05': 718, '2024-06': 1598, '2024-07': 2010, '2024-08': 1849, '2024-09': 880, '2024-10': 1369, '2024-11': 555, '2024-12': 1978, '2025-01': 1658, '2025-02': 1860, '2025-03': 2000, '2025-04': 2095, '2025-05': 1992, '2025-06': 1039, '2025-07': 1507, '2025-08': 1341, '2025-09': 748, '2025-10': 341, '2025-11': 197}","{'2024-01': 12, '2024-02': 15, '2024-03': 8, '2024-04': 96, '2024-05': 168, '2024-06': 8, '2024-07': 4, '2024-08': 35, '2024-09': 40, '2024-10': 17, '2024-11': 6, '2024-12': 6, '2025-01': 16, '2025-02': 11, '2025-03': 11, '2025-04': 17, '2025-05': 15, '2025-06': 22, '2025-07': 37, '2025-08': 9, '2025-09': 497, '2025-10': 1580, '2025-11': 730}","{'2024-01': 495, '2024-02': 631, '2024-03': 607, '2024-04': 776, '2024-05': 886, '2024-06': 1606, '2024-07': 2014, '2024-08': 1884, '2024-09': 920, '2024-10': 1386, '2024-11': 561, '2024-12': 1984, '2025-01': 1705, '2025-02': 1892, '2025-03': 2062, '2025-04': 2135, '2025-05': 2029, '2025-06': 1085, '2025-07': 1593, '2025-08': 1359, '2025-09': 1261, '2025-10': 1984, '2025-11': 981}"
93882897,shader-slang/slang,https://github.com/shader-slang/slang,4349.0,330.0,C++,2017-06-09T17:42:49Z,2025-07-01 22:04:02+00:00,2025-07,2025-W26,122,2779,2657.0,,"{'2025-07': 64, '2025-08': 26, '2025-09': 9, '2025-10': 9, '2025-11': 14}","{'2024-01': 39, '2024-02': 63, '2024-03': 96, '2024-04': 94, '2024-05': 99, '2024-06': 113, '2024-07': 126, '2024-08': 92, '2024-09': 107, '2024-10': 117, '2024-11': 127, '2024-12': 134, '2025-01': 132, '2025-02': 138, '2025-03': 92, '2025-04': 100, '2025-05': 147, '2025-06': 134, '2025-07': 184, '2025-08': 142, '2025-09': 117, '2025-10': 137, '2025-11': 127}",{},"{'2024-01': 39, '2024-02': 63, '2024-03': 96, '2024-04': 94, '2024-05': 99, '2024-06': 113, '2024-07': 126, '2024-08': 92, '2024-09': 107, '2024-10': 117, '2024-11': 127, '2024-12': 134, '2025-01': 132, '2025-02': 138, '2025-03': 92, '2025-04': 100, '2025-05': 147, '2025-06': 134, '2025-07': 248, '2025-08': 168, '2025-09': 126, '2025-10': 146, '2025-11': 141}"
798551304,commontoolsinc/labs,https://github.com/commontoolsinc/labs,19.0,7.0,TypeScript,2024-05-10T02:20:07Z,2025-03-10 17:49:09+00:00,2025-03,2025-W10,30,1850,1818.0,2.0,"{'2025-03': 3, '2025-05': 9, '2025-07': 1, '2025-10': 1, '2025-11': 16}","{'2024-05': 22, '2024-06': 90, '2024-07': 9, '2024-08': 2, '2024-09': 29, '2024-10': 44, '2024-11': 24, '2024-12': 5, '2025-01': 40, '2025-02': 100, '2025-03': 283, '2025-04': 158, '2025-05': 61, '2025-06': 123, '2025-07': 220, '2025-08': 164, '2025-09': 137, '2025-10': 153, '2025-11': 154}","{'2025-10': 1, '2025-11': 1}","{'2024-05': 22, '2024-06': 90, '2024-07': 9, '2024-08': 2, '2024-09': 29, '2024-10': 44, '2024-11': 24, '2024-12': 5, '2025-01': 40, '2025-02': 100, '2025-03': 286, '2025-04': 158, '2025-05': 70, '2025-06': 123, '2025-07': 221, '2025-08': 164, '2025-09': 137, '2025-10': 155, '2025-11': 171}"
440752086,coder/coder,https://github.com/coder/coder,10544.0,955.0,Go,2021-12-22T06:08:52Z,2025-03-13 20:32:12+00:00,2025-03,2025-W10,27,6964,5538.0,1399.0,"{'2025-03': 2, '2025-05': 5, '2025-06': 2, '2025-07': 2, '2025-08': 6, '2025-09': 4, '2025-10': 3, '2025-11': 3}","{'2024-01': 343, '2024-02': 232, '2024-03': 231, '2024-04': 160, '2024-05': 162, '2024-06': 171, '2024-07': 201, '2024-08': 214, '2024-09': 187, '2024-10': 208, '2024-11': 205, '2024-12': 165, '2025-01': 213, '2025-02': 222, '2025-03': 254, '2025-04': 304, '2025-05': 351, '2025-06': 327, '2025-07': 225, '2025-08': 323, '2025-09': 246, '2025-10': 372, '2025-11': 222}","{'2024-01': 62, '2024-02': 34, '2024-03': 43, '2024-04': 35, '2024-05': 37, '2024-06': 56, '2024-07': 52, '2024-08': 74, '2024-09': 53, '2024-10': 70, '2024-11': 50, '2024-12': 54, '2025-01': 69, '2025-02': 70, '2025-03': 58, '2025-04': 60, '2025-05': 50, '2025-06': 88, '2025-07': 93, '2025-08': 88, '2025-09': 41, '2025-10': 93, '2025-11': 69}","{'2024-01': 405, '2024-02': 266, '2024-03': 274, '2024-04': 195, '2024-05': 199, '2024-06': 227, '2024-07': 253, '2024-08': 288, '2024-09': 240, '2024-10': 278, '2024-11': 255, '2024-12': 219, '2025-01': 282, '2025-02': 292, '2025-03': 314, '2025-04': 364, '2025-05': 406, '2025-06': 417, '2025-07': 320, '2025-08': 417, '2025-09': 291, '2025-10': 468, '2025-11': 294}"
993521808,openai/openai-agents-js,https://github.com/openai/openai-agents-js,925.0,183.0,TypeScript,2025-05-31T00:08:49Z,2025-06-04 16:26:05+00:00,2025-06,2025-W22,34,412,294.0,84.0,"{'2025-06': 16, '2025-07': 4, '2025-08': 1, '2025-09': 12, '2025-10': 1}","{'2025-06': 73, '2025-07': 51, '2025-08': 61, '2025-09': 53, '2025-10': 32, '2025-11': 24}","{'2025-06': 9, '2025-07': 5, '2025-08': 27, '2025-09': 20, '2025-10': 13, '2025-11': 10}","{'2025-06': 98, '2025-07': 60, '2025-08': 89, '2025-09': 85, '2025-10': 46, '2025-11': 34}"
480614136,ar-io/ar-io-node,https://github.com/ar-io/ar-io-node,106.0,74.0,TypeScript,2022-04-12T01:42:50Z,2025-05-20 12:59:38+00:00,2025-05,2025-W20,33,447,400.0,14.0,"{'2025-05': 18, '2025-06': 8, '2025-07': 1, '2025-08': 3, '2025-09': 2, '2025-10': 1}","{'2024-01': 10, '2024-02': 6, '2024-03': 10, '2024-04': 13, '2024-05': 21, '2024-06': 24, '2024-07': 20, '2024-08': 13, '2024-09': 20, '2024-10': 13, '2024-11': 13, '2024-12': 13, '2025-01': 49, '2025-02': 30, '2025-03': 27, '2025-04': 14, '2025-05': 14, '2025-06': 18, '2025-07': 16, '2025-08': 15, '2025-09': 13, '2025-10': 11, '2025-11': 17}","{'2025-02': 5, '2025-09': 6, '2025-10': 2, '2025-11': 1}","{'2024-01': 10, '2024-02': 6, '2024-03': 10, '2024-04': 13, '2024-05': 21, '2024-06': 24, '2024-07': 20, '2024-08': 13, '2024-09': 20, '2024-10': 13, '2024-11': 13, '2024-12': 13, '2025-01': 49, '2025-02': 35, '2025-03': 27, '2025-04': 14, '2025-05': 32, '2025-06': 26, '2025-07': 17, '2025-08': 18, '2025-09': 21, '2025-10': 14, '2025-11': 18}"
